images,date,shoot,frame,bbox_loc,miss_or_broken
frame_02-21-2024_SHOT0015_141.jpg,02-21-2024,SHOT0015,141,"[[1433.1260986328125, 726.3313598632812, 1481.3331298828125, 776.4744873046875]]",miss
frame_02-21-2024_SHOT0015_47.jpg,02-21-2024,SHOT0015,47,"[[1356.2550048828125, 557.3651123046875, 1420.1292724609375, 628.0841064453125]]",miss
frame_02-21-2024_SHOT0015_94.jpg,02-21-2024,SHOT0015,94,"[[1147.3175048828125, 548.7623901367188, 1218.631591796875, 620.166748046875]]",miss
frame_02-21-2024_SHOT0016_0.jpg,02-21-2024,SHOT0016,0,[],broken
frame_02-21-2024_SHOT0016_141.jpg,02-21-2024,SHOT0016,141,"[[852.728759765625, 736.9299926757812, 890.7996826171875, 775.6297607421875]]",miss
frame_02-21-2024_SHOT0016_188.jpg,02-21-2024,SHOT0016,188,[],broken
frame_02-21-2024_SHOT0016_235.jpg,02-21-2024,SHOT0016,235,"[[230.78855895996094, 1192.40673828125, 264.9370422363281, 1226.826416015625], [1060.9515380859375, 477.0065612792969, 1091.2515869140625, 507.3814392089844]]",miss
frame_02-21-2024_SHOT0016_282.jpg,02-21-2024,SHOT0016,282,"[[960.0783081054688, 501.4736022949219, 987.1470947265625, 530.3665161132812]]",miss
frame_02-21-2024_SHOT0016_329.jpg,02-21-2024,SHOT0016,329,"[[1474.0703125, 574.0582885742188, 1506.5675048828125, 607.4791259765625]]",miss
frame_02-21-2024_SHOT0016_376.jpg,02-21-2024,SHOT0016,376,"[[1563.747802734375, 580.9195556640625, 1595.0013427734375, 611.8328247070312]]",miss
frame_02-21-2024_SHOT0016_423.jpg,02-21-2024,SHOT0016,423,"[[1520.6595458984375, 634.861083984375, 1551.985107421875, 666.36962890625]]",miss
frame_02-21-2024_SHOT0016_47.jpg,02-21-2024,SHOT0016,47,"[[1560.9228515625, 413.8441162109375, 1616.2337646484375, 478.3232727050781]]",miss
frame_02-21-2024_SHOT0016_470.jpg,02-21-2024,SHOT0016,470,"[[1091.8851318359375, 610.3195190429688, 1118.997314453125, 638.4024658203125]]",miss
frame_02-21-2024_SHOT0016_94.jpg,02-21-2024,SHOT0016,94,"[[1212.0540771484375, 631.2635498046875, 1247.6240234375, 667.1069946289062]]",miss
frame_02-21-2024_SHOT0017_0.jpg,02-21-2024,SHOT0017,0,[],broken
frame_02-21-2024_SHOT0017_141.jpg,02-21-2024,SHOT0017,141,[],broken
frame_02-21-2024_SHOT0017_188.jpg,02-21-2024,SHOT0017,188,"[[1550.9888916015625, 1434.3291015625, 1592.274658203125, 1472.0]]",miss
frame_02-21-2024_SHOT0017_235.jpg,02-21-2024,SHOT0017,235,"[[135.9700927734375, 1269.7469482421875, 167.61383056640625, 1302.8297119140625]]",miss
frame_02-21-2024_SHOT0017_282.jpg,02-21-2024,SHOT0017,282,"[[1054.4449462890625, 582.6649169921875, 1086.1484375, 617.0857543945312]]",miss
frame_02-21-2024_SHOT0017_329.jpg,02-21-2024,SHOT0017,329,"[[1419.9112548828125, 579.0152587890625, 1451.6126708984375, 612.3412475585938]]",miss
frame_02-21-2024_SHOT0017_376.jpg,02-21-2024,SHOT0017,376,"[[1498.54248046875, 569.8206787109375, 1531.4090576171875, 603.6934814453125]]",miss
frame_02-21-2024_SHOT0017_423.jpg,02-21-2024,SHOT0017,423,[],broken
frame_02-21-2024_SHOT0017_47.jpg,02-21-2024,SHOT0017,47,[],broken
frame_02-21-2024_SHOT0017_470.jpg,02-21-2024,SHOT0017,470,[],broken
frame_02-21-2024_SHOT0017_94.jpg,02-21-2024,SHOT0017,94,"[[1200.843994140625, 627.1922607421875, 1248.94189453125, 677.2881469726562]]",miss
frame_02-21-2024_SHOT0018_0.jpg,02-21-2024,SHOT0018,0,[],broken
frame_02-21-2024_SHOT0018_141.jpg,02-21-2024,SHOT0018,141,"[[848.9923095703125, 646.0374755859375, 888.4970092773438, 687.9459838867188]]",miss
frame_02-21-2024_SHOT0018_188.jpg,02-21-2024,SHOT0018,188,[],broken
frame_02-21-2024_SHOT0018_235.jpg,02-21-2024,SHOT0018,235,"[[763.8080444335938, 531.194580078125, 792.447998046875, 562.6773071289062], [93.105224609375, 1282.8726806640625, 129.34207153320312, 1319.813720703125]]",miss
frame_02-21-2024_SHOT0018_282.jpg,02-21-2024,SHOT0018,282,"[[949.6102905273438, 584.1921997070312, 983.7079467773438, 622.1239624023438]]",miss
frame_02-21-2024_SHOT0018_329.jpg,02-21-2024,SHOT0018,329,"[[1355.8380126953125, 638.3815307617188, 1386.65576171875, 669.4495849609375]]",miss
frame_02-21-2024_SHOT0018_376.jpg,02-21-2024,SHOT0018,376,[],broken
frame_02-21-2024_SHOT0018_423.jpg,02-21-2024,SHOT0018,423,"[[1112.6768798828125, 820.8585815429688, 1145.443603515625, 856.912841796875]]",miss
frame_02-21-2024_SHOT0018_47.jpg,02-21-2024,SHOT0018,47,"[[1533.7254638671875, 350.0815124511719, 1587.325439453125, 412.3201599121094]]",miss
frame_02-21-2024_SHOT0018_94.jpg,02-21-2024,SHOT0018,94,"[[1123.3531494140625, 608.2282104492188, 1167.038330078125, 652.2255859375]]",miss
frame_02-21-2024_SHOT0019_0.jpg,02-21-2024,SHOT0019,0,[],broken
frame_02-21-2024_SHOT0019_141.jpg,02-21-2024,SHOT0019,141,[],broken
frame_02-21-2024_SHOT0019_188.jpg,02-21-2024,SHOT0019,188,"[[556.8422241210938, 1239.9228515625, 593.099365234375, 1280.84326171875]]",miss
frame_02-21-2024_SHOT0019_235.jpg,02-21-2024,SHOT0019,235,"[[95.7066650390625, 1092.67431640625, 132.381103515625, 1129.3634033203125]]",miss
frame_02-21-2024_SHOT0019_282.jpg,02-21-2024,SHOT0019,282,"[[1108.7474365234375, 617.55029296875, 1139.0289306640625, 651.2221069335938]]",miss
frame_02-21-2024_SHOT0019_329.jpg,02-21-2024,SHOT0019,329,"[[1428.026611328125, 632.5526733398438, 1464.259521484375, 670.0416259765625]]",miss
frame_02-21-2024_SHOT0019_376.jpg,02-21-2024,SHOT0019,376,"[[1535.8426513671875, 628.3043212890625, 1566.1060791015625, 660.2760009765625]]",miss
frame_02-21-2024_SHOT0019_423.jpg,02-21-2024,SHOT0019,423,[],broken
frame_02-21-2024_SHOT0019_47.jpg,02-21-2024,SHOT0019,47,"[[1442.73876953125, 487.6905212402344, 1493.0228271484375, 541.5115356445312]]",miss
frame_02-21-2024_SHOT0019_470.jpg,02-21-2024,SHOT0019,470,[],broken
frame_02-21-2024_SHOT0019_94.jpg,02-21-2024,SHOT0019,94,"[[1065.9676513671875, 663.3316650390625, 1107.0, 706.4214477539062]]",miss
frame_02-21-2024_SHOT0020_0.jpg,02-21-2024,SHOT0020,0,[],broken
frame_02-21-2024_SHOT0020_141.jpg,02-21-2024,SHOT0020,141,"[[652.927734375, 517.69384765625, 693.607177734375, 562.7844848632812]]",miss
frame_02-21-2024_SHOT0020_188.jpg,02-21-2024,SHOT0020,188,[],broken
frame_02-21-2024_SHOT0020_235.jpg,02-21-2024,SHOT0020,235,[],broken
frame_02-21-2024_SHOT0020_282.jpg,02-21-2024,SHOT0020,282,[],broken
frame_02-21-2024_SHOT0020_329.jpg,02-21-2024,SHOT0020,329,"[[1259.2557373046875, 637.8838500976562, 1293.0289306640625, 670.3214111328125]]",miss
frame_02-21-2024_SHOT0020_376.jpg,02-21-2024,SHOT0020,376,"[[1519.635498046875, 644.5943603515625, 1551.2989501953125, 677.3017578125]]",miss
frame_02-21-2024_SHOT0020_423.jpg,02-21-2024,SHOT0020,423,"[[1799.740234375, 703.2642211914062, 1833.417724609375, 738.8739624023438]]",miss
frame_02-21-2024_SHOT0020_47.jpg,02-21-2024,SHOT0020,47,"[[1570.076904296875, 367.5489807128906, 1616.4002685546875, 415.33203125]]",miss
frame_02-21-2024_SHOT0020_94.jpg,02-21-2024,SHOT0020,94,"[[1099.6185302734375, 678.028076171875, 1143.46728515625, 725.7954711914062]]",miss
frame_02-21-2024_SHOT0021_0.jpg,02-21-2024,SHOT0021,0,[],broken
frame_02-21-2024_SHOT0021_141.jpg,02-21-2024,SHOT0021,141,[],broken
frame_02-21-2024_SHOT0021_188.jpg,02-21-2024,SHOT0021,188,"[[518.0247802734375, 1410.183837890625, 555.9263305664062, 1449.2762451171875]]",miss
frame_02-21-2024_SHOT0021_235.jpg,02-21-2024,SHOT0021,235,[],broken
frame_02-21-2024_SHOT0021_282.jpg,02-21-2024,SHOT0021,282,"[[1078.26611328125, 617.345703125, 1108.288330078125, 650.3929443359375]]",miss
frame_02-21-2024_SHOT0021_329.jpg,02-21-2024,SHOT0021,329,[],broken
frame_02-21-2024_SHOT0021_376.jpg,02-21-2024,SHOT0021,376,[],broken
frame_02-21-2024_SHOT0021_423.jpg,02-21-2024,SHOT0021,423,[],broken
frame_02-21-2024_SHOT0021_47.jpg,02-21-2024,SHOT0021,47,"[[1345.90234375, 395.21112060546875, 1394.903076171875, 444.5050964355469]]",miss
frame_02-21-2024_SHOT0021_94.jpg,02-21-2024,SHOT0021,94,"[[1080.4210205078125, 676.61669921875, 1130.3487548828125, 732.5555419921875]]",miss
frame_02-21-2024_SHOT0022_0.jpg,02-21-2024,SHOT0022,0,[],broken
frame_02-21-2024_SHOT0022_141.jpg,02-21-2024,SHOT0022,141,[],broken
frame_02-21-2024_SHOT0022_188.jpg,02-21-2024,SHOT0022,188,"[[404.1589050292969, 1355.8692626953125, 443.4289855957031, 1394.783203125]]",miss
frame_02-21-2024_SHOT0022_235.jpg,02-21-2024,SHOT0022,235,"[[718.2044067382812, 406.4862365722656, 747.5267944335938, 437.0653381347656]]",miss
frame_02-21-2024_SHOT0022_282.jpg,02-21-2024,SHOT0022,282,[],broken
frame_02-21-2024_SHOT0022_329.jpg,02-21-2024,SHOT0022,329,"[[1396.9940185546875, 645.7578125, 1431.12109375, 681.1991577148438]]",miss
frame_02-21-2024_SHOT0022_376.jpg,02-21-2024,SHOT0022,376,"[[1528.422119140625, 590.6517333984375, 1563.1129150390625, 627.6220703125]]",miss
frame_02-21-2024_SHOT0022_423.jpg,02-21-2024,SHOT0022,423,[],broken
frame_02-21-2024_SHOT0022_47.jpg,02-21-2024,SHOT0022,47,"[[1638.61083984375, 340.78741455078125, 1686.2332763671875, 392.18817138671875]]",miss
frame_02-21-2024_SHOT0022_470.jpg,02-21-2024,SHOT0022,470,[],broken
frame_02-21-2024_SHOT0022_94.jpg,02-21-2024,SHOT0022,94,[],broken
frame_02-21-2024_SHOT0023_0.jpg,02-21-2024,SHOT0023,0,"[[1083.279052734375, 467.7271728515625, 1113.447509765625, 499.5495910644531]]",miss
frame_02-21-2024_SHOT0023_141.jpg,02-21-2024,SHOT0023,141,"[[1224.5296630859375, 603.7969360351562, 1254.8507080078125, 635.1582641601562]]",miss
frame_02-21-2024_SHOT0023_188.jpg,02-21-2024,SHOT0023,188,[],broken
frame_02-21-2024_SHOT0023_47.jpg,02-21-2024,SHOT0023,47,"[[1400.289794921875, 597.4630737304688, 1434.5181884765625, 632.9501953125]]",miss
frame_02-21-2024_SHOT0023_94.jpg,02-21-2024,SHOT0023,94,"[[1401.248779296875, 633.5626220703125, 1434.802490234375, 668.8197631835938]]",miss
frame_02-21-2024_SHOT0024_0.jpg,02-21-2024,SHOT0024,0,"[[791.8182373046875, 486.2078857421875, 819.6769409179688, 517.8438720703125]]",miss
frame_02-21-2024_SHOT0024_141.jpg,02-21-2024,SHOT0024,141,[],broken
frame_02-21-2024_SHOT0024_188.jpg,02-21-2024,SHOT0024,188,[],broken
frame_02-21-2024_SHOT0024_235.jpg,02-21-2024,SHOT0024,235,[],broken
frame_02-21-2024_SHOT0024_282.jpg,02-21-2024,SHOT0024,282,"[[1869.7486572265625, 409.637451171875, 1929.3662109375, 474.3926086425781]]",miss
frame_02-21-2024_SHOT0024_329.jpg,02-21-2024,SHOT0024,329,"[[1056.619873046875, 667.130615234375, 1103.899169921875, 714.9114379882812]]",miss
frame_02-21-2024_SHOT0024_376.jpg,02-21-2024,SHOT0024,376,[],broken
frame_02-21-2024_SHOT0024_47.jpg,02-21-2024,SHOT0024,47,"[[1404.021728515625, 635.3870849609375, 1436.912109375, 669.351318359375]]",miss
frame_02-21-2024_SHOT0024_94.jpg,02-21-2024,SHOT0024,94,"[[1503.66650390625, 617.8119506835938, 1535.95751953125, 654.0350952148438]]",miss
frame_02-21-2024_SHOT0025_0.jpg,02-21-2024,SHOT0025,0,[],broken
frame_02-21-2024_SHOT0025_141.jpg,02-21-2024,SHOT0025,141,[],broken
frame_02-21-2024_SHOT0025_188.jpg,02-21-2024,SHOT0025,188,[],broken
frame_02-21-2024_SHOT0025_235.jpg,02-21-2024,SHOT0025,235,[],broken
frame_02-21-2024_SHOT0025_282.jpg,02-21-2024,SHOT0025,282,"[[1213.310546875, 571.3812866210938, 1264.6005859375, 626.1146850585938]]",miss
frame_02-21-2024_SHOT0025_329.jpg,02-21-2024,SHOT0025,329,[],broken
frame_02-21-2024_SHOT0025_47.jpg,02-21-2024,SHOT0025,47,"[[1440.58740234375, 624.9964599609375, 1470.787353515625, 659.2896728515625]]",miss
frame_02-21-2024_SHOT0025_94.jpg,02-21-2024,SHOT0025,94,"[[1507.62353515625, 641.8558349609375, 1538.6170654296875, 674.28369140625]]",miss
frame_02-21-2024_SHOT0026_0.jpg,02-21-2024,SHOT0026,0,"[[1060.8719482421875, 575.81005859375, 1090.9918212890625, 605.7496337890625]]",miss
frame_02-21-2024_SHOT0026_141.jpg,02-21-2024,SHOT0026,141,[],broken
frame_02-21-2024_SHOT0026_188.jpg,02-21-2024,SHOT0026,188,[],broken
frame_02-21-2024_SHOT0026_235.jpg,02-21-2024,SHOT0026,235,[],broken
frame_02-21-2024_SHOT0026_282.jpg,02-21-2024,SHOT0026,282,"[[1104.6221923828125, 446.3320617675781, 1160.2789306640625, 510.5624694824219]]",miss
frame_02-21-2024_SHOT0026_329.jpg,02-21-2024,SHOT0026,329,[],broken
frame_02-21-2024_SHOT0026_376.jpg,02-21-2024,SHOT0026,376,[],broken
frame_02-21-2024_SHOT0026_47.jpg,02-21-2024,SHOT0026,47,"[[1320.063232421875, 611.9166259765625, 1349.5958251953125, 642.6210327148438]]",miss
frame_02-21-2024_SHOT0026_94.jpg,02-21-2024,SHOT0026,94,"[[1449.049560546875, 606.7027587890625, 1481.57421875, 640.9343872070312]]",miss
frame_02-21-2024_SHOT0027_0.jpg,02-21-2024,SHOT0027,0,[],broken
frame_02-21-2024_SHOT0027_141.jpg,02-21-2024,SHOT0027,141,"[[1509.3819580078125, 820.3189086914062, 1543.6053466796875, 858.3720703125]]",miss
frame_02-21-2024_SHOT0027_188.jpg,02-21-2024,SHOT0027,188,[],broken
frame_02-21-2024_SHOT0027_235.jpg,02-21-2024,SHOT0027,235,[],broken
frame_02-21-2024_SHOT0027_282.jpg,02-21-2024,SHOT0027,282,"[[1500.84765625, 406.8600158691406, 1549.1273193359375, 459.41986083984375]]",miss
frame_02-21-2024_SHOT0027_329.jpg,02-21-2024,SHOT0027,329,[],broken
frame_02-21-2024_SHOT0027_376.jpg,02-21-2024,SHOT0027,376,[],broken
frame_02-21-2024_SHOT0027_47.jpg,02-21-2024,SHOT0027,47,"[[1377.19384765625, 624.626953125, 1407.9686279296875, 659.2377319335938]]",miss
frame_02-21-2024_SHOT0027_94.jpg,02-21-2024,SHOT0027,94,[],broken
frame_02-21-2024_SHOT0028_0.jpg,02-21-2024,SHOT0028,0,"[[1173.714111328125, 585.1571044921875, 1204.6798095703125, 619.549560546875]]",miss
frame_02-21-2024_SHOT0028_141.jpg,02-21-2024,SHOT0028,141,[],broken
frame_02-21-2024_SHOT0028_188.jpg,02-21-2024,SHOT0028,188,[],broken
frame_02-21-2024_SHOT0028_235.jpg,02-21-2024,SHOT0028,235,[],broken
frame_02-21-2024_SHOT0028_282.jpg,02-21-2024,SHOT0028,282,"[[1648.639892578125, 399.9219055175781, 1702.893798828125, 458.14727783203125]]",miss
frame_02-21-2024_SHOT0028_329.jpg,02-21-2024,SHOT0028,329,"[[1085.481689453125, 672.1980590820312, 1128.7596435546875, 718.0542602539062]]",miss
frame_02-21-2024_SHOT0028_376.jpg,02-21-2024,SHOT0028,376,[],broken
frame_02-21-2024_SHOT0028_47.jpg,02-21-2024,SHOT0028,47,"[[1434.7677001953125, 615.446044921875, 1468.6640625, 652.112060546875]]",miss
frame_02-21-2024_SHOT0028_94.jpg,02-21-2024,SHOT0028,94,"[[1481.202880859375, 618.713134765625, 1512.9111328125, 655.130859375]]",miss
frame_02-21-2024_SHOT0029_0.jpg,02-21-2024,SHOT0029,0,"[[1396.7191162109375, 596.052490234375, 1430.956787109375, 630.9447631835938]]",miss
frame_02-21-2024_SHOT0029_141.jpg,02-21-2024,SHOT0029,141,[],broken
frame_02-21-2024_SHOT0029_188.jpg,02-21-2024,SHOT0029,188,[],broken
frame_02-21-2024_SHOT0029_235.jpg,02-21-2024,SHOT0029,235,[],broken
frame_02-21-2024_SHOT0029_282.jpg,02-21-2024,SHOT0029,282,"[[1294.6162109375, 556.42333984375, 1345.1573486328125, 610.0484008789062]]",miss
frame_02-21-2024_SHOT0029_329.jpg,02-21-2024,SHOT0029,329,"[[1066.209228515625, 698.7764282226562, 1112.3092041015625, 748.1473388671875]]",miss
frame_02-21-2024_SHOT0029_376.jpg,02-21-2024,SHOT0029,376,[],broken
frame_02-21-2024_SHOT0029_47.jpg,02-21-2024,SHOT0029,47,[],broken
frame_02-21-2024_SHOT0029_94.jpg,02-21-2024,SHOT0029,94,[],broken
frame_02-21-2024_SHOT0030_0.jpg,02-21-2024,SHOT0030,0,"[[1200.9837646484375, 549.120849609375, 1234.7462158203125, 584.8857421875]]",miss
frame_02-21-2024_SHOT0030_141.jpg,02-21-2024,SHOT0030,141,[],broken
frame_02-21-2024_SHOT0030_47.jpg,02-21-2024,SHOT0030,47,"[[1470.966796875, 618.6886596679688, 1503.4534912109375, 655.2756958007812]]",miss
frame_02-21-2024_SHOT0030_94.jpg,02-21-2024,SHOT0030,94,"[[1486.6275634765625, 611.0281372070312, 1518.1898193359375, 643.3656616210938]]",miss
frame_02-21-2024_SHOT0031_0.jpg,02-21-2024,SHOT0031,0,"[[1505.7742919921875, 263.0745544433594, 1567.3873291015625, 327.2947692871094]]",miss
frame_02-21-2024_SHOT0031_141.jpg,02-21-2024,SHOT0031,141,"[[814.732177734375, 542.6963500976562, 868.5599365234375, 602.4168090820312]]",miss
frame_02-21-2024_SHOT0031_188.jpg,02-21-2024,SHOT0031,188,[],broken
frame_02-21-2024_SHOT0031_235.jpg,02-21-2024,SHOT0031,235,[],broken
frame_02-21-2024_SHOT0031_282.jpg,02-21-2024,SHOT0031,282,"[[892.0753173828125, 365.8155212402344, 936.6490478515625, 411.6532287597656]]",miss
frame_02-21-2024_SHOT0031_329.jpg,02-21-2024,SHOT0031,329,"[[1365.17626953125, 688.5742797851562, 1406.7655029296875, 735.0118408203125]]",miss
frame_02-21-2024_SHOT0031_376.jpg,02-21-2024,SHOT0031,376,[],broken
frame_02-21-2024_SHOT0031_423.jpg,02-21-2024,SHOT0031,423,[],broken
frame_02-21-2024_SHOT0031_47.jpg,02-21-2024,SHOT0031,47,"[[1320.70166015625, 580.000732421875, 1381.1556396484375, 645.606201171875], [1311.890869140625, 572.3717651367188, 1389.9144287109375, 648.8804321289062]]",miss
frame_02-21-2024_SHOT0031_94.jpg,02-21-2024,SHOT0031,94,"[[1166.1839599609375, 618.15673828125, 1228.228515625, 684.1137084960938]]",miss
frame_02-21-2024_SHOT0032_0.jpg,02-21-2024,SHOT0032,0,"[[1551.5281982421875, 222.1049346923828, 1602.8697509765625, 277.2197570800781]]",miss
frame_02-21-2024_SHOT0032_141.jpg,02-21-2024,SHOT0032,141,"[[840.621826171875, 476.53515625, 898.0926513671875, 541.4345703125]]",miss
frame_02-21-2024_SHOT0032_188.jpg,02-21-2024,SHOT0032,188,[],broken
frame_02-21-2024_SHOT0032_235.jpg,02-21-2024,SHOT0032,235,"[[1499.1162109375, 70.80644989013672, 1539.713623046875, 113.326904296875]]",miss
frame_02-21-2024_SHOT0032_282.jpg,02-21-2024,SHOT0032,282,"[[1391.56494140625, 420.5487976074219, 1434.4029541015625, 466.4148864746094]]",miss
frame_02-21-2024_SHOT0032_329.jpg,02-21-2024,SHOT0032,329,"[[1495.75048828125, 669.8960571289062, 1546.31787109375, 725.648681640625]]",miss
frame_02-21-2024_SHOT0032_376.jpg,02-21-2024,SHOT0032,376,"[[1414.6158447265625, 969.581298828125, 1446.873291015625, 1000.9874267578125]]",miss
frame_02-21-2024_SHOT0032_47.jpg,02-21-2024,SHOT0032,47,"[[1393.810791015625, 498.3062744140625, 1460.0892333984375, 572.1670532226562]]",miss
frame_02-21-2024_SHOT0032_94.jpg,02-21-2024,SHOT0032,94,"[[1159.931396484375, 546.7122802734375, 1222.0670166015625, 614.4715576171875], [1150.45263671875, 541.3502807617188, 1229.9442138671875, 617.2850952148438]]",miss
frame_02-21-2024_SHOT0033_0.jpg,02-21-2024,SHOT0033,0,"[[1165.725830078125, 190.9327392578125, 1209.855712890625, 239.6921844482422]]",miss
frame_02-21-2024_SHOT0033_141.jpg,02-21-2024,SHOT0033,141,"[[1007.3990478515625, 532.2550048828125, 1070.1134033203125, 601.9248657226562]]",miss
frame_02-21-2024_SHOT0033_188.jpg,02-21-2024,SHOT0033,188,"[[226.40087890625, 327.6041564941406, 270.20172119140625, 373.6021728515625]]",miss
frame_02-21-2024_SHOT0033_235.jpg,02-21-2024,SHOT0033,235,[],broken
frame_02-21-2024_SHOT0033_282.jpg,02-21-2024,SHOT0033,282,"[[1277.2227783203125, 487.7200622558594, 1320.8167724609375, 533.8700561523438]]",miss
frame_02-21-2024_SHOT0033_329.jpg,02-21-2024,SHOT0033,329,"[[1534.006103515625, 715.5161743164062, 1581.6044921875, 765.7822265625]]",miss
frame_02-21-2024_SHOT0033_376.jpg,02-21-2024,SHOT0033,376,"[[1052.2122802734375, 708.3377685546875, 1090.77392578125, 748.5050048828125], [1269.771728515625, 668.5443725585938, 1302.2655029296875, 700.3250732421875]]",miss
frame_02-21-2024_SHOT0033_47.jpg,02-21-2024,SHOT0033,47,"[[1406.3861083984375, 460.98199462890625, 1478.1192626953125, 536.3703002929688]]",miss
frame_02-21-2024_SHOT0033_94.jpg,02-21-2024,SHOT0033,94,"[[1167.7950439453125, 573.6516723632812, 1237.4775390625, 650.4603271484375]]",miss
frame_02-21-2024_SHOT0034_0.jpg,02-21-2024,SHOT0034,0,[],broken
frame_02-21-2024_SHOT0034_141.jpg,02-21-2024,SHOT0034,141,"[[837.7097778320312, 516.3424682617188, 896.234130859375, 579.9210205078125]]",miss
frame_02-21-2024_SHOT0034_188.jpg,02-21-2024,SHOT0034,188,[],broken
frame_02-21-2024_SHOT0034_235.jpg,02-21-2024,SHOT0034,235,"[[1482.805908203125, 214.9171142578125, 1522.7799072265625, 258.033935546875]]",miss
frame_02-21-2024_SHOT0034_282.jpg,02-21-2024,SHOT0034,282,"[[1260.3939208984375, 483.3302917480469, 1306.1585693359375, 533.8296508789062]]",miss
frame_02-21-2024_SHOT0034_329.jpg,02-21-2024,SHOT0034,329,"[[1460.9808349609375, 615.9828491210938, 1507.6282958984375, 666.306396484375]]",miss
frame_02-21-2024_SHOT0034_376.jpg,02-21-2024,SHOT0034,376,[],broken
frame_02-21-2024_SHOT0034_423.jpg,02-21-2024,SHOT0034,423,[],broken
frame_02-21-2024_SHOT0034_47.jpg,02-21-2024,SHOT0034,47,"[[1421.225830078125, 443.1475524902344, 1485.18017578125, 516.9728393554688]]",miss
frame_02-21-2024_SHOT0034_94.jpg,02-21-2024,SHOT0034,94,"[[1162.366455078125, 587.72314453125, 1226.13525390625, 657.2271728515625], [1151.373046875, 581.3207397460938, 1233.4376220703125, 661.2357177734375]]",miss
frame_02-21-2024_SHOT0035_0.jpg,02-21-2024,SHOT0035,0,[],broken
frame_02-21-2024_SHOT0035_141.jpg,02-21-2024,SHOT0035,141,"[[881.6697998046875, 605.6383666992188, 944.037841796875, 674.68408203125]]",miss
frame_02-21-2024_SHOT0035_188.jpg,02-21-2024,SHOT0035,188,"[[87.53446197509766, 113.29108428955078, 133.21714782714844, 162.9169464111328]]",miss
frame_02-21-2024_SHOT0035_235.jpg,02-21-2024,SHOT0035,235,"[[1590.0777587890625, 189.38003540039062, 1630.3150634765625, 233.41049194335938]]",miss
frame_02-21-2024_SHOT0035_282.jpg,02-21-2024,SHOT0035,282,"[[1359.8138427734375, 523.0261840820312, 1404.1278076171875, 570.3615112304688]]",miss
frame_02-21-2024_SHOT0035_329.jpg,02-21-2024,SHOT0035,329,"[[1427.271484375, 678.7415161132812, 1472.9229736328125, 728.6342163085938]]",miss
frame_02-21-2024_SHOT0035_376.jpg,02-21-2024,SHOT0035,376,"[[1764.1578369140625, 730.19287109375, 1800.5318603515625, 767.8383178710938], [1843.6968994140625, 536.7738037109375, 1875.123046875, 567.8861694335938]]",miss
frame_02-21-2024_SHOT0035_47.jpg,02-21-2024,SHOT0035,47,"[[1448.6961669921875, 302.5994873046875, 1516.495361328125, 379.5727233886719]]",miss
frame_02-21-2024_SHOT0035_94.jpg,02-21-2024,SHOT0035,94,"[[1195.599609375, 541.6690673828125, 1261.829833984375, 616.0593872070312]]",miss
frame_02-21-2024_SHOT0036_0.jpg,02-21-2024,SHOT0036,0,"[[1325.7320556640625, 223.1562042236328, 1373.9085693359375, 275.2950134277344]]",miss
frame_02-21-2024_SHOT0036_141.jpg,02-21-2024,SHOT0036,141,"[[1147.2635498046875, 583.3930053710938, 1216.876708984375, 653.3958129882812]]",miss
frame_02-21-2024_SHOT0036_188.jpg,02-21-2024,SHOT0036,188,"[[792.5643310546875, 446.02056884765625, 839.594970703125, 495.8682556152344]]",miss
frame_02-21-2024_SHOT0036_235.jpg,02-21-2024,SHOT0036,235,"[[1655.1199951171875, 252.59158325195312, 1695.6602783203125, 295.4102783203125], [199.2317352294922, 1338.80712890625, 225.6829833984375, 1368.265380859375]]",miss
frame_02-21-2024_SHOT0036_282.jpg,02-21-2024,SHOT0036,282,"[[889.2689208984375, 486.5146484375, 931.9573364257812, 532.3643798828125]]",miss
frame_02-21-2024_SHOT0036_329.jpg,02-21-2024,SHOT0036,329,"[[1417.4400634765625, 694.709228515625, 1461.21923828125, 741.33349609375]]",miss
frame_02-21-2024_SHOT0036_376.jpg,02-21-2024,SHOT0036,376,"[[1572.6324462890625, 975.5752563476562, 1605.716552734375, 1008.7894287109375]]",miss
frame_02-21-2024_SHOT0036_423.jpg,02-21-2024,SHOT0036,423,[],broken
frame_02-21-2024_SHOT0036_47.jpg,02-21-2024,SHOT0036,47,"[[1355.54541015625, 472.2835693359375, 1419.38623046875, 546.5988159179688]]",miss
frame_02-21-2024_SHOT0036_94.jpg,02-21-2024,SHOT0036,94,"[[1143.3399658203125, 590.9838256835938, 1216.3546142578125, 669.4553833007812]]",miss
frame_02-21-2024_SHOT0037_0.jpg,02-21-2024,SHOT0037,0,"[[1833.563720703125, 113.47667694091797, 1892.2174072265625, 178.33642578125]]",miss
frame_02-21-2024_SHOT0037_141.jpg,02-21-2024,SHOT0037,141,"[[1092.4239501953125, 574.7000732421875, 1152.2198486328125, 643.6500854492188]]",miss
frame_02-21-2024_SHOT0037_188.jpg,02-21-2024,SHOT0037,188,"[[46.562652587890625, 384.1341247558594, 89.00255584716797, 430.495849609375], [895.0169067382812, 1442.68994140625, 930.0200805664062, 1472.0]]",miss
frame_02-21-2024_SHOT0037_235.jpg,02-21-2024,SHOT0037,235,"[[949.5691528320312, 186.0674285888672, 993.5585327148438, 233.03807067871094]]",miss
